yr_cde,trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,crs_capacity,crs_enrollment,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,first_name,preferred_name,comment_txt
2018,10,EDUC,328,A,CHILDREN'S LIT/LANG,2,25,19,M,,W,,,3:00:00 PM,3:50:00 PM,Scheffler,Patricia,,"ELES, EACH, SP ED. MAJORS"
2018,10,EDUC,329,A,MIDDLE LEVEL CURRICULUM & INSTRUCT,3,24,12,,T,,R,,1:00:00 PM,2:15:00 PM,Chapman,Jarrett,,
2018,10,EDUC,330,A,LIT/WRITE FOR SEC CLASSROOM,3,15,7,,T,,R,,10:05:00 AM,11:20:00 AM,Blackburn,Gina,,"EDUC 202, HIST 204, & PSYC 102"
2018,10,EDUC,342,A,EARLY CHILDHOOD CURR & INSTRUCT,3,20,21,M,,W,,F,11:00:00 AM,11:50:00 AM,Munson,Jolene,,EDUC 281/PSYC 102
2018,10,EDUC,343,A,TRENDS/ISSUMES-EARLY CHILD ED,3,20,22,,T,,R,,2:30:00 PM,3:45:00 PM,Nichols,Constance,Connie,"ED 281,326,342, SEDU 203, SR"
2018,10,EDUC,371,A,FIELD EXP SEC (1ST LEVEL),1,55,11,,,,,,,,Dreves,Susan,Sue,
2018,10,EDUC,372,A,FIELD EXP SEC (2ND LEVEL) MUSI ONLY,1,40,0,,,,,,,,Paparone,Stacy,,EDUC 371/MUSIC MAJORS ONLY
2018,10,EDUC,372,B,FIELD EXP SEC (2ND LEVEL) LANG ONLY,1,20,1,,,,,,,,Stephens,John,,EDUC 372B/LANG MAJORS ONLY
2018,10,EDUC,373,A,FIELD EXP SEC (3RD LEVEL),1,40,3,,,,,,,,Paparone,Stacy,,EDUC 371/MUSIC MAJORS ONLY
2018,10,EDUC,373,B,FIELD EXP SEC (3RD LEVEL),1,20,2,,,,,,,,Stephens,John,,EDUC 373B/LANG MAJORS ONLY
2018,10,EDUC,381,A,FIELD EXP ELEM (1ST LEVEL),1,50,11,,,,,,,,Dreves,Susan,Sue,
2018,10,EDUC,382,A,FIELD EXP ELEM (2ND LEVEL),1,55,14,,,,,,,,Dreves,Susan,Sue,EDUC 381
2018,10,EDUC,382,B,FIELD EXP ELEM - MULTICULTURAL,1,30,0,,,,,,,,Johnson-Osho,Lorie,,EDUC 381; CON W/EDUC 323
2018,10,EDUC,383,A,FIELD EXP ELEM (3RD LEVEL),1,30,6,,,,,,,,Dreves,Susan,Sue,
2018,10,EDUC,385,A,EARLY CHLDHD FIELD EXP (2ND LEVEL),1,5,4,,,,,,,,Munson,Jolene,,
2018,10,EDUC,431,A,STUDENT TEACHING-SECONDARY,16,40,5,M,,,,,4:30:00 PM,6:00:00 PM,Stephens,John,,FEE REQUIRED
2018,10,EDUC,441,A,ELEM STUDENT TCHG-PRIMARY,8,40,16,,,,,,3:00:00 PM,3:50:00 PM,Culbertson,Linda,,COREQ EDUC 443: FEE REQUIRED
2018,10,EDUC,442,A,STUDENT TEACHING MIDDLE LEVEL I,8,10,4,,,,,,3:00:00 PM,3:50:00 PM,Culbertson,Linda,,COREQ EDUC 444: FEE REQUIRED
2018,10,EDUC,443,A,ELEM STUDENT TCHG-INTERMED,8,40,7,M,,,,,3:00:00 PM,3:50:00 PM,Culbertson,Linda,,COREQ EDUC 441
2018,10,EDUC,444,A,STUDENT TEACHING MIDDLE LEVEL II,8,10,4,M,,,,,3:00:00 PM,5:00:00 PM,Culbertson,Linda,,COREQ EDUC 442
2018,10,EDUC,488,A,SEM: ISSUES IN EDUC,3,18,19,M,,W,,F,11:00:00 AM,11:50:00 AM,Culbertson,Linda,,SR STATUS-MAJORS ONLY
2018,10,EDUC,488,B,SEM: ISSUES IN EDUC,3,18,20,M,,W,,F,12:00:00 PM,12:50:00 PM,Culbertson,Linda,,SR STATUS-MAJORS ONLY
2018,10,ELEE,201,A,LINEAR CIRCUITS I,3,35,19,M,,W,,F,9:00:00 AM,9:50:00 AM,Mohr,Timothy,,MATH 162; COREQ-ELEE 251
2018,10,ELEE,210,A,ELECTRICAL ENGINEERING,3,30,29,M,,W,,F,10:00:00 AM,10:50:00 AM,Chu,Kuan-Lun,,"MA 162, PH102, ME 120;COMP 141"
2018,10,ELEE,251,L,LINEAR CIRCUITS LABORATORY,1,18,19,M,,,,,2:00:00 PM,4:50:00 PM,Chu,Kuan-Lun,,COREQ ELEE 201  LAB FEE
2018,10,ELEE,301,A,ELECTRONICS I,3,38,18,M,,W,,F,11:00:00 AM,11:50:00 AM,Christman,Alan,,ELEE 201; MATH 262
2018,10,ELEE,303,A,ELECTRICAL MACHINES,3,38,10,,T,,R,,11:30:00 AM,12:45:00 PM,Christman,Alan,,ELEE 202
2018,10,ELEE,306,A,DESIGN OF DIGITAL SYSTEMS,3,38,5,,T,,R,,10:05:00 AM,11:20:00 AM,Chu,Kuan-Lun,,ELEE 204
2018,10,ELEE,351,L,INTERMEDIATE LABORATORY I,1,16,7,,,W,,,2:00:00 PM,4:50:00 PM,Christman,Alan,,COREQ EE 301  LAB FEE
2018,10,ELEE,351,M,INTERMEDIATE LABORATORY I,1,16,11,,,,R,,2:00:00 PM,4:50:00 PM,Christman,Alan,,COREQ EE 301  LAB FEE
2018,10,ELEE,401,A,ELEC ENGINEERING DESIGN,3,38,11,M,,,,,6:30:00 PM,9:00:00 PM,Bright,Myron,Mike,SENIOR STANDING
2018,10,ELEE,401,B,ELEC/COMP ENGINEER DESIGN,3,0,6,M,,,,,6:30:00 PM,9:00:00 PM,Bright,Myron,Mike,TAUGHT IN FRANCE
2018,10,ELEE,421,A,CONTROL THEORY,3,30,15,,T,,R,,8:00:00 AM,9:15:00 AM,Chu,Kuan-Lun,,ELEE 321
2018,10,ELEE,421,B,CONTROL THEORY,3,0,6,,T,,R,,8:00:00 AM,9:15:00 AM,Chu,Kuan-Lun,,TAUGHT IN FRANCE
2018,10,ELEE,431,A,COMMUNICATION SYSTEMS I,3,24,6,M,,W,,F,9:00:00 AM,9:50:00 AM,Walker,Lawrence,,ELEE 321
2018,10,ELEE,441,A,COMPUTER ARCHITECTURE,3,30,16,M,,W,,F,12:00:00 PM,12:50:00 PM,Walker,Lawrence,,COREQ: ELEE 310
2018,10,ELEE,451,L,CAPSTONE PROJECT I,1,16,5,,T,,,,2:00:00 PM,3:30:00 PM,Bright,Myron,Mike,"SR STATUS, LAB FEE"
2018,10,ELEE,451,N,CAPSTONE PROJECT I,1,0,6,,,,,,2:00:00 PM,4:50:00 PM,Bright,Myron,Mike,TAUGHT IN FRANCE  LAB FEE
2018,10,ENGL,201,A,ENGL LIT SURVEY AND LIT STUDIES I,3,20,27,M,,W,,F,8:00:00 AM,8:50:00 AM,Mayo,Joshua,Josh,ENGLISH MAJORS
2018,10,ENGL,201,B,ENGL LIT SURVEY AND LIT STUDIES I,3,20,27,M,,W,,F,9:00:00 AM,9:50:00 AM,Mayo,Joshua,Josh,ENGLISH MAJORS
2018,10,ENGL,203,A,AMER LIT SURVEY I,3,30,28,,T,,R,,10:05:00 AM,11:20:00 AM,Messer,H,Collin,
2018,10,ENGL,203,B,AMER LIT SURVEY I,3,30,11,,T,,R,,11:30:00 AM,12:45:00 PM,Messer,H,Collin,
2018,10,ENGL,205,A,WORLD LIT SURVEY:ASIA,3,30,31,M,,W,,F,10:00:00 AM,10:50:00 AM,Waha,Kristen,,
2018,10,ENGL,226,A,GOTHIC LITERATURE,3,24,16,,T,,R,,2:30:00 PM,3:45:00 PM,Hogsette,David,,
2018,10,ENGL,250,A,WORLD DRAMA,3,25,16,,T,,R,,11:30:00 AM,12:45:00 PM,Craig,Betsy,,
2018,10,ENGL,254,A,PAGE TO STAGE,1,0,13,,,,,,,,Craig,Betsy,,
2018,10,ENGL,261,A,POETRY,3,30,29,M,,W,,F,2:00:00 PM,2:50:00 PM,Potter,Eric,,
2018,10,ENGL,302,A,CLASSICAL LITERATURE,3,25,24,M,,W,,F,1:00:00 PM,1:50:00 PM,Harvey,Andrew,,
2018,10,ENGL,318,A,AMERICAN RENAISSANCE,3,25,11,,T,,R,,10:05:00 AM,11:20:00 AM,Potter,Eric,,
2018,10,ENGL,351,A,SHAKESPEARE I,3,25,25,,,W,,,3:00:00 PM,4:50:00 PM,Harvey,Andrew,,
2018,10,ENGL,351,A,SHAKESPEARE I,3,25,25,M,,W,,F,2:00:00 PM,2:50:00 PM,Harvey,Andrew,,ENGL 201 IF ENGL MAJ
2018,10,ENGL,356,A,LITERARY THEORY,3,24,19,M,,W,,F,11:00:00 AM,11:50:00 AM,Dixon,James,Jim,SR CAPSTONE
2018,10,ENGL,390,A,STUDY: BIBLE STUDY BEFORE REF,3,20,6,,T,,R,,2:30:00 PM,3:45:00 PM,Rine,C,Rebecca,
2018,10,ENGL,402,A,GRAMMAR/HIST OF ENGLISH,3,25,6,M,,,,,6:30:00 PM,9:00:00 PM,Philson,Cynthia,Cindy,
2018,10,ENGR,156,A,INTRO TO ENGINEERING,2,30,30,M,,W,,,2:00:00 PM,2:50:00 PM,Bright,Myron,Mike,MECE MAJ:CON/W MECE 120
2018,10,ENGR,274,A,MATHEMATICAL METH- ENGINEERING,3,32,31,M,,W,,F,11:00:00 AM,11:50:00 AM,Anderson,Erik,,MATH 261
2018,10,ENGR,301,A,ETHICS IN ENGINEERING AND ROBOTICS,1,25,19,,T,,,,6:30:00 PM,9:00:00 PM,Bright,Myron,Mike,
2018,10,ENGR,320,A,SEPARATION PROCESSES,3,20,5,M,,W,,F,12:00:00 PM,12:50:00 PM,Fair,Mark,,"EN 220;CH 346,ME 214 OR PH 341"
2018,10,ENGR,320,B,SEPARATION PROCESSES,3,0,1,M,,W,,F,12:00:00 PM,12:50:00 PM,Fair,Mark,,TAUGHT IN FRANCE
2018,10,ENTR,101,A,ENTREPRENEURIAL MIND,3,40,40,M,,W,,F,9:00:00 AM,9:50:00 AM,Sweet,Timothy,Tim,MAJOR NEEDS 102
2018,10,ENTR,101,B,ENTREPRENEURIAL MIND:,3,40,46,M,,W,,F,10:00:00 AM,10:50:00 AM,Sweet,Timothy,Tim,MAJOR NEEDS 102
2018,10,ENTR,102,A,TECHNOLOGY FOR ENTREPRENUERS,1,30,32,,T,,R,,11:30:00 AM,12:45:00 PM,English,Yvonne,,CONCUR W/ENTR 101 (MAJ ONLY)
2018,10,ENTR,306,A,ETHICS FOR THE ENTREPRENEUR,3,40,18,M,,W,,F,9:00:00 AM,9:50:00 AM,Howley,George,,
2018,10,ENTR,307,A,SOCIAL ENTREPRENEURSHIP,3,32,23,,T,,R,,2:30:00 PM,3:45:00 PM,English,Kyle,,
2018,10,ENTR,309,A,E-COMMERCE,3,32,19,,T,,R,,2:30:00 PM,3:45:00 PM,English,Yvonne,,
2018,10,ENTR,312,A,ENTREPRENEURSHIP,3,30,20,M,,W,,F,12:00:00 PM,12:50:00 PM,Howley,George,,
2018,10,ENTR,326,A,INTRO TO THE BUSINESS OF MUSIC,3,25,7,,T,,R,,2:30:00 PM,3:45:00 PM,Lewis,Cedric,,"CROSSLIST WITH MARK, MUSI 326"
2018,10,ENTR,328,A,INTERNET CONTENT MARKETING,3,35,20,M,,W,,F,1:00:00 PM,1:50:00 PM,Sweet,Timothy,Tim,
2018,10,ENTR,331,A,ENTREPRENEURSHIP AND ENTERPRISE,3,24,8,M,,W,,F,1:00:00 PM,1:50:00 PM,Hendrickson,Mark,,
2018,10,ENTR,426,A,INTRODUCTION TO MUSIC MARKETING,3,30,10,,T,,R,,11:30:00 AM,12:45:00 PM,Lewis,Cedric,,MARK 204
2018,10,ENTR,430,A,ENTREPREN FINANCE/VENTURE CAPITAL,3,35,26,,T,,R,,11:30:00 AM,12:45:00 PM,Smith,Kenneth,Ken,FNCE 301
2018,10,ENTR,467,A,CORPORATE HEALTHCARE INNOVATION,3,9,10,,,W,,,6:30:00 PM,8:00:00 PM,Howley,George,,
2018,10,ENTR,467,A,CORPORATE HEALTHCARE INNOVATION,3,9,10,,,,,F,3:00:00 PM,5:00:00 PM,Howley,George,,
2018,10,ENTR,468,A,INNOVATION FOR IMPACT,3,20,19,,T,,,,6:30:00 PM,9:00:00 PM,English,Yvonne,,
2018,10,EXER,101,A,INTRODUCTION TO EXERCISE SCIENCE,2,25,29,M,,W,,,8:00:00 AM,8:50:00 AM,Dreves,Michael,,
2018,10,EXER,201,A,ETHICS IN SPORTS,1,30,24,M,,,,,2:00:00 PM,2:50:00 PM,Thrasher,James,Jim,
2018,10,EXER,203,A,EXERCISE PSYCHOLOGY,3,25,24,,T,,R,,1:00:00 PM,2:15:00 PM,Sasala,Kyle,,PHYE 101 OR 111
2018,10,EXER,210,A,FITNESS SWIMMING,2,18,17,,,W,,F,11:00:00 AM,11:50:00 AM,Hunt,Alyssa,,PHYE 101 OR 111
2018,10,EXER,220,A,WELLNESS PROMOTION AND PROGRAMMING,2,20,24,,T,,R,,10:05:00 AM,10:55:00 AM,DiDonato,Andrew,,PHYE 101 OR 111
2018,10,EXER,221,A,PERSONAL TRAINING,2,15,15,,T,,R,,11:30:00 AM,12:20:00 PM,Buxton,Jeffrey,,PHYE 102 OR 112
2018,10,EXER,228,A,PHYS ED FOR ELEMENTARY EDUCATORS,1,20,20,,,W,,,12:00:00 PM,12:50:00 PM,Lamie,Melissa,,PHYE 102 OR 112
2018,10,EXER,230,A,INTRO TO EXERCISE PROG DESIGN,3,20,20,M,,W,,F,10:00:00 AM,10:50:00 AM,Buxton,Jeffrey,,PHYE 102 OR 112
2018,10,EXER,234,A,INTRODUCTION TO NUTRITION,3,25,18,,T,,R,,8:00:00 AM,9:15:00 AM,Renninger,Paula,,SCIC 202 OR BIOL 101
2018,10,EXER,235,A,FACILITY MANAGEMENT,2,20,18,,,W,,F,12:00:00 PM,12:50:00 PM,Cramer,Kristen,,PHYE 101 OR 111
2018,10,EXER,244,A,NUTRITION AND HEALTH,3,20,20,M,,W,,F,12:00:00 PM,12:50:00 PM,Prins,Philip,,EXER 234
2018,10,EXER,253,A,ANATOMY AND PHYSIOLOGY I,4,45,43,,T,,R,,8:00:00 AM,9:15:00 AM,Lamie,Steven,,PHYE 102 OR 112  Lab Fee
2018,10,EXER,253,L,LABORATORY,0,15,19,,T,,,,10:05:00 AM,12:05:00 PM,Lamie,Steven,,LAB FEE
2018,10,EXER,253,M,LABORATORY,0,15,17,,,,R,,10:05:00 AM,12:05:00 PM,Lamie,Steven,,LAB FEE
2018,10,EXER,253,N,LABORATORY,0,15,7,,,W,,,11:00:00 AM,1:00:00 PM,Ault,Dana,,LAB FEE
2018,10,EXER,254,A,NUTRITION IN SPORTS & EXERCISE,3,20,20,M,,W,,F,9:00:00 AM,9:50:00 AM,Ault,Dana,,EXER 234
2018,10,EXER,256,A,PHYSIOLOGY OF EXERCISE,4,18,8,M,,W,,F,8:00:00 AM,8:50:00 AM,Prins,Philip,,EXER 253 OR BIOL 341 LAB FEE
2018,10,EXER,256,L,LABORATORY,0,6,4,M,,,,,9:00:00 AM,9:50:00 AM,Prins,Philip,,LAB FEE
2018,10,EXER,256,M,LABORATORY,0,6,4,,,W,,,11:00:00 AM,11:50:00 AM,Prins,Philip,,LAB FEE
2018,10,EXER,304,A,EXERCISE TESTING,3,10,5,,T,,R,,8:00:00 AM,9:15:00 AM,Ault,Dana,,"LAB FEE EXER 256, STATS"
2018,10,EXER,304,B,EXERCISE TESTING,3,10,7,M,,W,,F,1:00:00 PM,1:50:00 PM,Ault,Dana,,EXER 256 +STATS COURSE LAB FEE
2018,10,EXER,305,A,BASIC PRIN OF COACHING,2,20,5,,,W,,F,12:00:00 PM,12:50:00 PM,Fuss,Leslie,Chelle,PHYE 102 OR 112
2018,10,EXER,306,A,EXERCISE LEADERSHIP,2,10,9,M,,,,,2:00:00 PM,4:00:00 PM,Dolan,Brenda,Gina,PHYE 102 OR 112
2018,10,EXER,307,A,EXERCISE PRESCRIPTION,3,16,5,,T,,R,,8:00:00 AM,9:15:00 AM,Buxton,Jeffrey,,EXER 256 AND 221 OR 331
2018,10,EXER,309,A,BIOMECHANICS,3,20,12,M,,W,,F,10:00:00 AM,10:50:00 AM,Fritz,David,,"PHYS 121,PHYE 102/112,EXER 258"
2018,10,EXER,377,A,RESEARCH METHODS IN EXER SCI,3,16,12,,T,,R,,2:30:00 PM,3:45:00 PM,Buxton,Jeffrey,,"EXER 256, STATS, 230 or 307"
2018,10,EXER,403,A,PRINCIPLES OF STRENGTH & CONDITION,3,20,15,,T,,R,,11:30:00 AM,12:45:00 PM,Gibson,Todd,,
2018,10,EXER,404,A,PROFESSIONAL CERTIFICATION-CSCS,1,20,9,,,W,,,1:00:00 PM,1:50:00 PM,Gibson,Todd,,EXER 480
2018,10,EXER,407,A,RESEARCH PRACTICUM,3,16,6,,T,,R,,1:00:00 PM,2:15:00 PM,Ault,Dana,,"LAB FEE  EXER 304, 377"
2018,10,FNCE,301,A,PRINCIPLES OF FINANCE,3,28,32,M,,W,,F,9:00:00 AM,9:50:00 AM,Grimm,Richard,,"ACCT 201, 202; BUSA 201 COREQ"
2018,10,FNCE,301,B,PRINCIPLES OF FINANCE,3,28,31,M,,W,,F,12:00:00 PM,12:50:00 PM,Grimm,Richard,,"ACCT 201, 202; BUSA 201 COREQ"
2018,10,FNCE,301,C,PRINCIPLES OF FINANCE,3,28,29,,T,,R,,2:30:00 PM,3:45:00 PM,Zhang,Youhui,Owen,"ACCT 201, 202; BUSA 201 COREQ"
2018,10,FNCE,341,A,FINANCIAL MODELING,3,25,23,,T,,R,,1:00:00 PM,2:15:00 PM,Zhang,Youhui,Owen,FNCE 301
2018,10,FNCE,432,A,INVESTMENTS,3,24,31,M,,W,,F,11:00:00 AM,11:50:00 AM,Zhang,Youhui,Owen,FNCE 301
2018,10,FNCE,432,B,INVESTMENTS,3,24,18,M,,W,,F,3:00:00 PM,3:50:00 PM,Zhang,Youhui,Owen,FNCE 301
2018,10,FNCE,440,A,ADVANCED CORPORATE FINANCE,3,25,13,,T,,R,,10:05:00 AM,11:20:00 AM,Grimm,Richard,,FNCE 301
2018,10,FNCE,440,B,ADVANCED CORPORATE FINANCE,3,25,8,,T,,R,,11:30:00 AM,12:45:00 PM,Grimm,Richard,,FNCE 301
2018,10,FREN,101,A,ELEMENT FRENCH I,3,20,22,M,,W,,F,9:00:00 AM,9:50:00 AM,Harmon,Rebecca,,
2018,10,FREN,101,B,ELEMENT FRENCH I,3,20,22,M,,W,,F,2:00:00 PM,2:50:00 PM,Harmon,Rebecca,,
2018,10,FREN,201,A,INTERMED FRENCH I,3,20,8,M,,W,,F,9:00:00 AM,9:50:00 AM,Madsen,Kelsey,,FREN 102
2018,10,FREN,201,B,INTERMED FRENCH I,3,20,10,M,,W,,F,2:00:00 PM,2:50:00 PM,Madsen,Kelsey,,FREN 102
2018,10,FREN,301,A,UNDERSTANDING FRANCE AND THE FRENCH,3,20,11,,T,,R,,2:30:00 PM,3:45:00 PM,Madsen,Kelsey,,
2018,10,FREN,307,A,FRENCH GRAMMAR AND STYLE,3,20,12,M,,W,,F,11:00:00 AM,11:50:00 AM,Madsen,Kelsey,,FREN 202 OR 300 LEVEL
2018,10,FREN,325,A,FRENCH THEATRE,3,15,2,,T,,R,,11:30:00 AM,12:45:00 PM,Harmon,Rebecca,,FRENCH 300 LEVEL
2018,10,GOBL,290,A,STUDY: WISDOM CHINESE CHARACTERS,1,10,9,,,W,,,6:30:00 PM,7:20:00 PM,Su,Shuhui,,
2018,10,GREK,101,A,INTRO NEW TEST GREEK I,3,20,13,M,,W,,F,10:00:00 AM,10:50:00 AM,Gordon,Thomas,David,
2018,10,GREK,201,A,READINGS IN NEW TEST GREEK I,3,20,5,M,,W,,F,12:00:00 PM,12:50:00 PM,Gordon,Thomas,David,GREK 101 & 102 OR INST OK
2018,10,HEBR,101,A,INTRODUCTION TO BIBLICAL HEBREW I,3,20,11,,T,,R,,10:05:00 AM,11:20:00 AM,Moeller,Julie,,
2018,10,HEBR,201,A,READINGS IN BIBLICAL HEBREW I,3,15,10,M,,W,,F,9:00:00 AM,9:50:00 AM,Byun,Seulgi,,HEBR 101 & 102 OR INSTR OK
2018,10,HIST,141,A,WORLD GEOGRAPHY,3,30,18,,T,,R,,1:00:00 PM,2:15:00 PM,Mitchell,Andrew,,
2018,10,HIST,143,A,WORLD HISTORY I,3,40,38,M,,W,,F,8:00:00 AM,8:50:00 AM,Graham,Mark,,
2018,10,HIST,201,A,HISTORIOGRAPHY,3,16,17,,T,,R,,10:05:00 AM,11:20:00 AM,Graham,Mark,,
2018,10,HIST,204,A,HIST/PHIL FOUNDATIONS OF EDUCATION,3,30,13,M,,W,,F,2:00:00 PM,2:50:00 PM,Edwards,Jason,,
2018,10,HIST,251,A,U.S.SURVEY I,3,50,38,M,,W,,F,1:00:00 PM,1:50:00 PM,Edwards,Jason,,PK MID LEVEL MAJORS
2018,10,HIST,283,A,HISTORY OF US TO 1865,3,40,22,M,,W,,F,9:00:00 AM,9:50:00 AM,Harp,Gillis,,
2018,10,HIST,346,A,BYZANTIUM & ISLAM,3,20,19,M,,W,,F,9:00:00 AM,9:50:00 AM,Graham,Mark,,
2018,10,HIST,375,A,WORLD WARS I & II,3,15,14,,T,,R,,10:05:00 AM,11:20:00 AM,Mitchell,Andrew,,
2018,10,HIST,390,A,STUDY: REFORMATION EUROPE,3,20,7,M,,W,,F,10:00:00 AM,10:50:00 AM,Mitchell,Andrew,,
2018,10,HIST,410,A,SEMINAR IN CLASSICAL & CHRISTIAN ED,3,15,6,,T,,R,,1:00:00 PM,2:15:00 PM,Edwards,Jason,,
2018,10,HUMA,102,A,CIV/BIBLICAL REVELATION,3,35,35,M,,W,,F,12:00:00 PM,12:50:00 PM,Moeller,Julie,,
2018,10,HUMA,102,B,CIV/BIBLICAL REVELATION,3,35,34,M,,W,,F,1:00:00 PM,1:50:00 PM,Moeller,Julie,,
2018,10,HUMA,102,C,CIV/BIBLICAL REVELATION,3,35,35,M,,W,,F,2:00:00 PM,2:50:00 PM,Trueman,Carl,,
2018,10,HUMA,102,D,CIV/BIBLICAL REVELATION,3,35,37,,T,,R,,8:00:00 AM,9:15:00 AM,Campbell,George,Van,
2018,10,HUMA,102,E,CIV/BIBLICAL REVELATION,3,35,35,,T,,R,,8:00:00 AM,9:15:00 AM,Shepson,Donald,,
2018,10,HUMA,102,F,CIV/BIBLICAL REVELATION,3,35,39,,T,,R,,10:05:00 AM,11:20:00 AM,Campbell,George,Van,
2018,10,HUMA,102,G,CIV/BIBLICAL REVELATION,3,35,37,,T,,R,,11:30:00 AM,12:45:00 PM,Campbell,George,Van,
2018,10,HUMA,102,H,CIV/BIBLICAL REVELATION,3,35,38,,T,,R,,1:00:00 PM,2:15:00 PM,Shepson,Donald,,
2018,10,HUMA,102,I,CIV/BIBLICAL REVELATION,3,35,38,,T,,R,,2:30:00 PM,3:45:00 PM,Shepson,Donald,,
2018,10,HUMA,102,J,CIV/BIBLICAL REVELATION,3,35,38,M,,W,,F,11:00:00 AM,11:50:00 AM,Trueman,Carl,,
2018,10,HUMA,200,A,WESTERN CIV: FOUNDATIONS,3,32,32,,T,,R,,8:00:00 AM,9:15:00 AM,Graham,Mark,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,B,WESTERN CIV: FOUNDATIONS,3,0,23,,T,,R,,8:00:00 AM,9:15:00 AM,Mitchell,Andrew,,TRUSTEE COURSE
2018,10,HUMA,200,C,WESTERN CIV: FOUNDATIONS,3,32,33,,T,,R,,10:05:00 AM,11:20:00 AM,Harp,Gillis,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,D,WESTERN CIV: FOUNDATIONS,3,32,32,,T,,R,,11:30:00 AM,12:45:00 PM,Harp,Gillis,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,E,WESTERN CIV: FOUNDATIONS,3,32,31,,T,,R,,2:30:00 PM,3:45:00 PM,Edwards,Jason,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,F,WESTERN CIV: FOUNDATIONS,3,32,34,M,,W,,F,1:00:00 PM,1:50:00 PM,Coulter,Michael,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,G,WESTERN CIV: FOUNDATIONS,3,32,27,M,,W,,F,2:00:00 PM,2:50:00 PM,Verbois,Caleb,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,H,WESTERN CIV: FOUNDATIONS,3,32,17,M,,W,,F,3:00:00 PM,3:50:00 PM,Mitchell,Andrew,,"HUMA 102, WRIT 101"
2018,10,HUMA,200,I,WESTERN CIV: FOUNDATIONS,3,20,12,,T,,R,,2:30:00 PM,3:45:00 PM,Harp,Gillis,,
2018,10,HUMA,202,A,CIV/LITERATURE,3,0,23,M,,W,,F,8:00:00 AM,8:50:00 AM,Waha,Kristen,,TRUSTEE COURSE
2018,10,HUMA,202,B,CIV/LITERATURE,3,30,31,M,,W,,F,11:00:00 AM,11:50:00 AM,Waha,Kristen,,
2018,10,HUMA,202,C,CIV/LITERATURE,3,32,33,M,,W,,F,12:00:00 PM,12:50:00 PM,Messer,H,Collin,
2018,10,HUMA,202,D,CIV/LITERATURE,3,30,30,M,,W,,F,2:00:00 PM,2:50:00 PM,Messer,H,Collin,
2018,10,HUMA,202,E,CIV/LITERATURE,3,30,30,M,,W,,F,3:00:00 PM,3:50:00 PM,Potter,Eric,,
2018,10,HUMA,202,F,CIV/LITERATURE,3,30,30,,T,,R,,8:00:00 AM,9:15:00 AM,Harvey,Andrew,,
2018,10,HUMA,202,G,CIV/LITERATURE,3,30,31,,T,,R,,10:05:00 AM,11:20:00 AM,Harvey,Andrew,,
2018,10,HUMA,202,H,CIV/LITERATURE,3,30,31,,T,,R,,10:05:00 AM,11:20:00 AM,Barbour,Kristin,,
2018,10,HUMA,202,I,CIV/LITERATURE,3,30,26,,T,,R,,11:30:00 AM,12:45:00 PM,Anderson,Kathryn,Kathy,
2018,10,HUMA,202,J,CIV/LITERATURE,3,30,30,,T,,R,,1:00:00 PM,2:15:00 PM,Barbour,Kristin,,
2018,10,HUMA,202,K,CIV/LITERATURE,3,30,17,,T,,R,,1:00:00 PM,2:15:00 PM,Anderson,Kathryn,Kathy,
2018,10,HUMA,202,L,CIV/LITERATURE,3,30,25,,T,,R,,2:30:00 PM,3:45:00 PM,Loretto,Adam,,
2018,10,HUMA,301,A,CIV/THE ARTS,3,38,30,M,,W,,F,8:00:00 AM,8:50:00 AM,Drake,Joshua,,
2018,10,HUMA,301,B,CIV/THE ARTS,3,38,37,M,,W,,F,9:00:00 AM,9:50:00 AM,Drake,Joshua,,
2018,10,HUMA,301,C,CIV/THE ARTS,3,38,32,M,,W,,F,9:00:00 AM,9:50:00 AM,Munson,Paul,,
2018,10,HUMA,301,D,CIV/THE ARTS,3,38,45,M,,W,,F,10:00:00 AM,10:50:00 AM,Carter,Beverly,Bev,
2018,10,HUMA,301,E,CIV/THE ARTS,3,38,34,M,,W,,F,12:00:00 PM,12:50:00 PM,Munson,Paul,,
2018,10,HUMA,301,F,CIV/THE ARTS,3,38,37,M,,W,,F,1:00:00 PM,1:50:00 PM,Munson,Paul,,
2018,10,HUMA,301,G,CIV/THE ARTS,3,38,17,,T,,R,,2:30:00 PM,3:45:00 PM,Munson,Paul,,
2018,10,HUMA,303,A,CHRISTIANITY AND CIVILIZATION,3,30,19,M,,W,,F,1:00:00 PM,1:50:00 PM,West,Ryan,,HUMA 200; 202 OR 301
2018,10,HUMA,303,B,CHRISTIANITY AND CIVILIZATION,3,30,12,M,,W,,F,2:00:00 PM,2:50:00 PM,West,Ryan,,HUMA 200; 202 OR 301
2018,10,HUMA,303,C,CHRISTIANITY AND CIVILIZATION,3,30,31,,T,,R,,10:05:00 AM,11:20:00 AM,Trueman,Carl,,HUMA 200; 202 OR 301
